     PID         DATE      TIME      ELAPSED    CPU    MEM       RSS     VSIZE       CMD
    4694   2021-04-28  13:22:55        04:05    484    2.8    573600   1518548    ./main
    4694   2021-04-28  13:22:56        04:06    485    2.8    573600   1518548    ./main
    4694   2021-04-28  13:22:57        04:07    487    2.8    573600   1518548    ./main
    4694   2021-04-28  13:22:58        04:08    488    2.8    573600   1518548    ./main
    4694   2021-04-28  13:22:59        04:09    489    2.8    573600   1518548    ./main
    4694   2021-04-28  13:23:00        04:10    491    2.8    573600   1518548    ./main
    4694   2021-04-28  13:23:01        04:11    492    2.8    573600   1518548    ./main
    4694   2021-04-28  13:23:02        04:12    493    2.8    573600   1518548    ./main
    4694   2021-04-28  13:23:03        04:13    494    2.8    573600   1518548    ./main
    4694   2021-04-28  13:23:04        04:14    495    2.8    573600   1518548    ./main
    4694   2021-04-28  13:23:06        04:16    494    2.8    573600   1518548    ./main
    4694   2021-04-28  13:23:07        04:17    496    2.8    573600   1518548    ./main
    4694   2021-04-28  13:23:08        04:18    497    2.8    573860   1518548    ./main
    4694   2021-04-28  13:23:09        04:19    498    2.8    573860   1518548    ./main
    4694   2021-04-28  13:23:10        04:20    498    0.0         0         0  [main] <defunct>
